image_id	image_path	image_pt_path	graylevel	original_height	original_width	transcription	transcription_len
p06-058-05	./data/lines/p06/p06-058/p06-058-05.png	./data/lines/p06/p06-058/p06-058-05.pt	172	179	1741	the|word|.|Nicholas|,|Philip|...	32
p06-058-06	./data/lines/p06/p06-058/p06-058-06.png	./data/lines/p06/p06-058/p06-058-06.pt	171	202	1531	where|was|happiness|,|or	24
p06-058-07	./data/lines/p06/p06-058/p06-058-07.png	./data/lines/p06/p06-058/p06-058-07.pt	170	207	1839	peace|of|mind|?|Philip|put|out	30
p06-058-08	./data/lines/p06/p06-058/p06-058-08.png	./data/lines/p06/p06-058/p06-058-08.pt	169	194	1718	a|hand|and|grasped|hers|.	25
p06-058-09	./data/lines/p06/p06-058/p06-058-09.png	./data/lines/p06/p06-058/p06-058-09.pt	169	188	1788	He|needed|her|.|She|would|find	30
p06-058-10	./data/lines/p06/p06-058/p06-058-10.png	./data/lines/p06/p06-058/p06-058-10.pt	168	167	1965	solace|in|that|fact|at|least|.	30
p06-069-00	./data/lines/p06/p06-069/p06-069-00.png	./data/lines/p06/p06-069/p06-069-00.pt	171	138	1887	She|had|her|truth|.|How|much|had|built	38
p06-069-01	./data/lines/p06/p06-069/p06-069-01.png	./data/lines/p06/p06-069/p06-069-01.pt	169	174	1853	up|from|that|first|ideal|,|and|how	34
p06-069-05	./data/lines/p06/p06-069/p06-069-05.png	./data/lines/p06/p06-069/p06-069-05.pt	167	197	1855	hell|lying|there|,|knowing|she|was	34
p06-069-08	./data/lines/p06/p06-069/p06-069-08.png	./data/lines/p06/p06-069/p06-069-08.pt	166	165	1761	said|instinctively|:|'|I|told|him	33
p06-069-09	./data/lines/p06/p06-069/p06-069-09.png	./data/lines/p06/p06-069/p06-069-09.pt	166	166	1806	I|knew|he|was|responsible|for	29
p06-088-00	./data/lines/p06/p06-088/p06-088-00.png	./data/lines/p06/p06-088/p06-088-00.pt	169	201	1846	Her|eyes|darkened|in|torment|.|'|Are	36
p06-088-02	./data/lines/p06/p06-088/p06-088-02.png	./data/lines/p06/p06-088/p06-088-02.pt	168	172	1878	'|Good|heavens|,|darling|,|why|on|earth	39
p06-088-04	./data/lines/p06/p06-088/p06-088-04.png	./data/lines/p06/p06-088/p06-088-04.pt	169	171	1979	her|word|.|There|was|enough|evidence|,	38
p06-088-05	./data/lines/p06/p06-088/p06-088-05.png	./data/lines/p06/p06-088/p06-088-05.pt	168	159	1771	no|matter|how|one|might|want|to	31
p06-088-07	./data/lines/p06/p06-088/p06-088-07.png	./data/lines/p06/p06-088/p06-088-07.pt	167	173	1789	touched|him|after|the|cold|wind	31
p06-088-08	./data/lines/p06/p06-088/p06-088-08.png	./data/lines/p06/p06-088/p06-088-08.pt	166	201	1809	of|suspense|.|'|It|will|be|interesting	38
p06-096-04	./data/lines/p06/p06-096/p06-096-04.png	./data/lines/p06/p06-096/p06-096-04.pt	167	184	1797	will|matter|most|.|'|Strange|how|just	37
p06-096-05	./data/lines/p06/p06-096/p06-096-05.png	./data/lines/p06/p06-096/p06-096-05.pt	167	162	1969	then|Philip|was|so|certain|that|Nicholas	40
p06-096-06	./data/lines/p06/p06-096/p06-096-06.png	./data/lines/p06/p06-096/p06-096-06.pt	167	193	1960	would|never|betray|him|.|He|loved	33
p06-096-07	./data/lines/p06/p06-096/p06-096-07.png	./data/lines/p06/p06-096/p06-096-07.pt	166	155	1829	Sandra|too|deeply|to|ruin|her	29
p06-096-08	./data/lines/p06/p06-096/p06-096-08.png	./data/lines/p06/p06-096/p06-096-08.pt	168	189	2002	future|happiness|.|Had|ever|circum-	35
p06-104-00	./data/lines/p06/p06-104/p06-104-00.png	./data/lines/p06/p06-104/p06-104-00.pt	169	168	1612	He|was|better|;|he|had|made|a	29
p06-104-01	./data/lines/p06/p06-104/p06-104-01.png	./data/lines/p06/p06-104/p06-104-01.pt	169	175	1955	miraculous|recovery|and|Sandra|would	36
p06-104-02	./data/lines/p06/p06-104/p06-104-02.png	./data/lines/p06/p06-104/p06-104-02.pt	167	161	1945	soon|be|his|wife|.|The|Devil|,|he|thought|,	43
p06-104-03	./data/lines/p06/p06-104/p06-104-03.png	./data/lines/p06/p06-104/p06-104-03.pt	168	190	1661	certainly|looked|after|his|own|.	32
p06-104-04	./data/lines/p06/p06-104/p06-104-04.png	./data/lines/p06/p06-104/p06-104-04.pt	167	188	2072	Something|in|Sandra's|attitude|struck	37
p06-104-08	./data/lines/p06/p06-104/p06-104-08.png	./data/lines/p06/p06-104/p06-104-08.pt	166	187	1972	patronizing|word|,|'|she|replied|.|'|I|despise	46
p06-242-00	./data/lines/p06/p06-242/p06-242-00.png	./data/lines/p06/p06-242/p06-242-00.pt	183	113	1405	Philip|bristled|.|'|It|was|never|our|intention	46
p06-242-01	./data/lines/p06/p06-242/p06-242-01.png	./data/lines/p06/p06-242/p06-242-01.pt	184	119	1485	to|have|one|of|those|carnival|affairs|,|'|he	44
p06-242-02	./data/lines/p06/p06-242/p06-242-02.png	./data/lines/p06/p06-242/p06-242-02.pt	180	116	1749	retorted|and|in|that|second|,|he|became|the|man|of	50
p06-242-04	./data/lines/p06/p06-242/p06-242-04.png	./data/lines/p06/p06-242/p06-242-04.pt	182	132	1570	face|pale|.|Philip|,|she|knew|,|got|on|his|nerves|,|but	55
p06-242-05	./data/lines/p06/p06-242/p06-242-05.png	./data/lines/p06/p06-242/p06-242-05.pt	181	119	1688	everything|had|gone|over|her|head|.|It|didn't|really	52
p06-242-06	./data/lines/p06/p06-242/p06-242-06.png	./data/lines/p06/p06-242/p06-242-06.pt	180	114	1594	matter|what|was|being|said|because|she|was	42
p06-242-07	./data/lines/p06/p06-242/p06-242-07.png	./data/lines/p06/p06-242/p06-242-07.pt	180	121	746	no|longer|a|part|of|it|.	24
p06-248-00	./data/lines/p06/p06-248/p06-248-00.png	./data/lines/p06/p06-248/p06-248-00.pt	183	142	1658	The|thought|of|Nicholas|haunted|her|,|the|sense|of	50
p06-248-01	./data/lines/p06/p06-248/p06-248-01.png	./data/lines/p06/p06-248/p06-248-01.pt	184	136	1742	loss|crucifying|.|Her|father's|comment|roused|her|as	52
p06-248-02	./data/lines/p06/p06-248/p06-248-02.png	./data/lines/p06/p06-248/p06-248-02.pt	183	124	1608	he|said|,|'|I|was|not|talking|of|a|carnival|.|But|I	51
p06-248-04	./data/lines/p06/p06-248/p06-248-04.png	./data/lines/p06/p06-248/p06-248-04.pt	183	120	1149	of|our|friends|at|the|ceremony|.|'	34
r02-000-00	./data/lines/r02/r02-000/r02-000-00.png	./data/lines/r02/r02-000/r02-000-00.pt	191	106	1661	He|had|long|sensed|injustice|in|the|distinctions	48
r02-000-01	./data/lines/r02/r02-000/r02-000-01.png	./data/lines/r02/r02-000/r02-000-01.pt	191	117	1739	drawn|between|ordinary|wage-earners|and|those	45
r02-000-02	./data/lines/r02/r02-000/r02-000-02.png	./data/lines/r02/r02-000/r02-000-02.pt	191	103	1634	self-employed|.|By|the|time|his|monthly|salary	46
r02-000-04	./data/lines/r02/r02-000/r02-000-04.png	./data/lines/r02/r02-000/r02-000-04.pt	191	125	1506	their|share|,|and|there|were|precious|few	41
r02-000-05	./data/lines/r02/r02-000/r02-000-05.png	./data/lines/r02/r02-000/r02-000-05.pt	182	107	1528	reductions|in|tax|save|for|wives|,|children|,	45
r02-000-06	./data/lines/r02/r02-000/r02-000-06.png	./data/lines/r02/r02-000/r02-000-06.pt	191	119	1642	life-insurances|or|any|of|the|other|normal	42
r02-003-00	./data/lines/r02/r02-003/r02-003-00.png	./data/lines/r02/r02-003/r02-003-00.pt	182	113	1676	He|read|the|film|star's|sorry|story|and|frowned|at|the	54
r02-003-05	./data/lines/r02/r02-003/r02-003-05.png	./data/lines/r02/r02-003/r02-003-05.pt	182	103	1513	process|could|,|and|often|did|take|several|years|.	50
r02-006-00	./data/lines/r02/r02-006/r02-006-00.png	./data/lines/r02/r02-006/r02-006-00.pt	182	113	1680	At|one|point|the|astute|Miss|Cheesecake	39
r02-006-01	./data/lines/r02/r02-006/r02-006-01.png	./data/lines/r02/r02-006/r02-006-01.pt	182	120	1716	had|claimed|tax|relief|on|the|pur-	34
r02-006-02	./data/lines/r02/r02-006/r02-006-02.png	./data/lines/r02/r02-006/r02-006-02.pt	182	116	1629	chase|of|several|mink|coats|which|,	35
r02-006-03	./data/lines/r02/r02-006/r02-006-03.png	./data/lines/r02/r02-006/r02-006-03.pt	182	155	1664	it|seemed|,|were|necessary|to|fur-	34
r02-006-04	./data/lines/r02/r02-006/r02-006-04.png	./data/lines/r02/r02-006/r02-006-04.pt	182	130	1595	ther|her|career|.|Alternatively|,|it	36
r02-006-05	./data/lines/r02/r02-006/r02-006-05.png	./data/lines/r02/r02-006/r02-006-05.pt	182	136	1702	was|reported|,|she|tearfully|claimed	36
r02-006-06	./data/lines/r02/r02-006/r02-006-06.png	./data/lines/r02/r02-006/r02-006-06.pt	182	118	1737	that|the|warm|coats|were|heating	32
r02-006-07	./data/lines/r02/r02-006/r02-006-07.png	./data/lines/r02/r02-006/r02-006-07.pt	182	109	1720	appliances|and|therefore|susceptible	36
r02-006-09	./data/lines/r02/r02-006/r02-006-09.png	./data/lines/r02/r02-006/r02-006-09.pt	182	130	1616	as|plant|and|machinery|.|The	28
r02-010-05	./data/lines/r02/r02-010/r02-010-05.png	./data/lines/r02/r02-010/r02-010-05.pt	182	111	1761	Royce|and|a|Sussex|manor|house|,|all	36
r02-010-07	./data/lines/r02/r02-010/r02-010-07.png	./data/lines/r02/r02-010/r02-010-07.pt	182	104	1603	she|now|declared|herself|bankrupt|.	35
r02-013-01	./data/lines/r02/r02-013/r02-013-01.png	./data/lines/r02/r02-013/r02-013-01.pt	182	126	1775	and|Cecil|,|with|a|further|six|stops	36
r02-013-02	./data/lines/r02/r02-013/r02-013-02.png	./data/lines/r02/r02-013/r02-013-02.pt	182	151	1773	to|go|,|was|left|almost|alone|in|the	36
r02-013-03	./data/lines/r02/r02-013/r02-013-03.png	./data/lines/r02/r02-013/r02-013-03.pt	191	125	1796	coach|.|He|fumed|as|he|recol-	29
r02-013-04	./data/lines/r02/r02-013/r02-013-04.png	./data/lines/r02/r02-013/r02-013-04.pt	182	132	1708	lected|the|long|correspondence|he	33
r02-013-07	./data/lines/r02/r02-013/r02-013-07.png	./data/lines/r02/r02-013/r02-013-07.pt	182	166	1659	tax|relief|for|a|jacket|used	28
r02-013-08	./data/lines/r02/r02-013/r02-013-08.png	./data/lines/r02/r02-013/r02-013-08.pt	182	180	1786	solely|in|the|office|.|'|If|the|jacket	38
r02-013-09	./data/lines/r02/r02-013/r02-013-09.png	./data/lines/r02/r02-013/r02-013-09.pt	182	174	1925	is|a|condition|of|your|employment|,|'	37
r02-013-10	./data/lines/r02/r02-013/r02-013-10.png	./data/lines/r02/r02-013/r02-013-10.pt	182	158	1806	the|Inspector|had|written|,|'|it|may	36
r02-038-00	./data/lines/r02/r02-038/r02-038-00.png	./data/lines/r02/r02-038/r02-038-00.pt	175	123	1652	'|It|'s|not|mine|.|I|wasn't|sitting|there|.|'|She|blinked	57
r02-038-01	./data/lines/r02/r02-038/r02-038-01.png	./data/lines/r02/r02-038/r02-038-01.pt	175	125	1228	disdainfully|at|him|and|stepped|out|.	37
r02-038-02	./data/lines/r02/r02-038/r02-038-02.png	./data/lines/r02/r02-038/r02-038-02.pt	175	143	1736	It|was|a|new|briefcase|,|and|as|the|train|jogged|along	54
r02-038-03	./data/lines/r02/r02-038/r02-038-03.png	./data/lines/r02/r02-038/r02-038-03.pt	175	141	1547	the|shiny|clasp|twinkled|invitingly|at|Cecil|.	46
r02-038-04	./data/lines/r02/r02-038/r02-038-04.png	./data/lines/r02/r02-038/r02-038-04.pt	175	130	1751	He|wondered|what|it|contained|.|Probably|the|remains	52
r02-038-05	./data/lines/r02/r02-038/r02-038-05.png	./data/lines/r02/r02-038/r02-038-05.pt	175	121	1391	of|someone's|lunch|or|a|few|secret|files|.	42
r02-054-00	./data/lines/r02/r02-054/r02-054-00.png	./data/lines/r02/r02-054/r02-054-00.pt	191	176	1777	It|was|locked|.|Eager|fingers|felt|bulky|contents|and	53
r02-054-01	./data/lines/r02/r02-054/r02-054-01.png	./data/lines/r02/r02-054/r02-054-01.pt	191	203	1833	when|he|shook|the|case|there|was|a|rustling|thud	48
r02-054-03	./data/lines/r02/r02-054/r02-054-03.png	./data/lines/r02/r02-054/r02-054-03.pt	191	136	1762	five|thousand|at|least|.|'|He|felt|in|his|jacket|pocket	55
r02-054-04	./data/lines/r02/r02-054/r02-054-04.png	./data/lines/r02/r02-054/r02-054-04.pt	191	178	1780	and|pulled|out|a|key|ring|.|In|succession|he|tried	50
r02-054-05	./data/lines/r02/r02-054/r02-054-05.png	./data/lines/r02/r02-054/r02-054-05.pt	191	141	1701	his|own|briefcase|key|,|a|suitcase|key|and|a	44
r02-054-06	./data/lines/r02/r02-054/r02-054-06.png	./data/lines/r02/r02-054/r02-054-06.pt	191	162	1382	device|designed|to|lock|typewriters|.	37
r02-060-01	./data/lines/r02/r02-060/r02-060-01.png	./data/lines/r02/r02-060/r02-060-01.pt	182	146	1516	more|and|came|up|with|two	25
r02-060-02	./data/lines/r02/r02-060/r02-060-02.png	./data/lines/r02/r02-060/r02-060-02.pt	182	158	1726	paper-clips|.|After|a|few|seconds	33
r02-060-03	./data/lines/r02/r02-060/r02-060-03.png	./data/lines/r02/r02-060/r02-060-03.pt	182	171	1702	of|twisting|,|he|roughly|thrust|a	33
r02-060-04	./data/lines/r02/r02-060/r02-060-04.png	./data/lines/r02/r02-060/r02-060-04.pt	176	131	1747	bent|wire|loop|into|the|lock|and	32
r02-060-05	./data/lines/r02/r02-060/r02-060-05.png	./data/lines/r02/r02-060/r02-060-05.pt	176	152	1717	waggled|it|around|vigorously|.	30
r02-060-06	./data/lines/r02/r02-060/r02-060-06.png	./data/lines/r02/r02-060/r02-060-06.pt	182	126	1540	There|was|a|click|and|the	25
r02-060-07	./data/lines/r02/r02-060/r02-060-07.png	./data/lines/r02/r02-060/r02-060-07.pt	182	150	1747	briefcase|opened|.|Cecil|thrust|an	34
r02-060-10	./data/lines/r02/r02-060/r02-060-10.png	./data/lines/r02/r02-060/r02-060-10.pt	182	172	726	pound|notes|.	13
r02-065-00	./data/lines/r02/r02-065/r02-065-00.png	./data/lines/r02/r02-065/r02-065-00.pt	191	154	1726	They|closed|on|a|single|bundle|and|,|fumbling|with	50
r02-065-01	./data/lines/r02/r02-065/r02-065-01.png	./data/lines/r02/r02-065/r02-065-01.pt	182	148	1573	nervous|excitement|,|he|pulled|it|out|.|His|eye	47
r02-065-02	./data/lines/r02/r02-065/r02-065-02.png	./data/lines/r02/r02-065/r02-065-02.pt	182	131	1696	rested|on|a|wad|of|stiff|white|paper|printed|on|one	51
r02-065-03	./data/lines/r02/r02-065/r02-065-03.png	./data/lines/r02/r02-065/r02-065-03.pt	182	156	1667	side|.|'|Old|fashioned|fivers|!|'|he|muttered|again|,|and	57
r02-065-04	./data/lines/r02/r02-065/r02-065-04.png	./data/lines/r02/r02-065/r02-065-04.pt	182	134	1785	tried|to|recall|if|they|were|still|legal|tender|.|Surely|the	60
r02-065-05	./data/lines/r02/r02-065/r02-065-05.png	./data/lines/r02/r02-065/r02-065-05.pt	182	142	1803	Govr.|and|Compa.|of|the|Bank|of|England|would|never	51
r02-065-06	./data/lines/r02/r02-065/r02-065-06.png	./data/lines/r02/r02-065/r02-065-06.pt	182	152	1803	break|their|promise|to|pay|on|rude|demand|,|let	47
r02-065-07	./data/lines/r02/r02-065/r02-065-07.png	./data/lines/r02/r02-065/r02-065-07.pt	182	115	874	alone|on|polite|request|.	25
r02-070-06	./data/lines/r02/r02-070/r02-070-06.png	./data/lines/r02/r02-070/r02-070-06.pt	176	94	1495	glowered|at|his|own|breach|of|social|morality|.	47
r02-078-00	./data/lines/r02/r02-078/r02-078-00.png	./data/lines/r02/r02-078/r02-078-00.pt	191	103	1625	He|climbed|the|stairs|,|eager|to|unload|the	43
r02-078-02	./data/lines/r02/r02-078/r02-078-02.png	./data/lines/r02/r02-078/r02-078-02.pt	191	119	1741	to|emerge|carrying|his|shame|unseen|,|but|burning|,	51
r02-078-03	./data/lines/r02/r02-078/r02-078-03.png	./data/lines/r02/r02-078/r02-078-03.pt	191	116	1647	into|the|night|.|He|reached|the|barrier|and	43
r02-078-04	./data/lines/r02/r02-078/r02-078-04.png	./data/lines/r02/r02-078/r02-078-04.pt	182	130	1664	fumbled|for|his|contract|before|thrusting|the	45
r02-078-06	./data/lines/r02/r02-078/r02-078-06.png	./data/lines/r02/r02-078/r02-078-06.pt	203	119	1450	intention|of|playing|the|dutiful|citizen	40
r02-078-07	./data/lines/r02/r02-078/r02-078-07.png	./data/lines/r02/r02-078/r02-078-07.pt	191	128	989	retrieving|lost|property|.	26
r02-081-00	./data/lines/r02/r02-081/r02-081-00.png	./data/lines/r02/r02-081/r02-081-00.pt	176	104	837	Sentence|Database	17
r02-081-01	./data/lines/r02/r02-081/r02-081-01.png	./data/lines/r02/r02-081/r02-081-01.pt	176	129	1800	Before|he|could|open|his|mouth|,|the|collector	46
r02-081-06	./data/lines/r02/r02-081/r02-081-06.png	./data/lines/r02/r02-081/r02-081-06.pt	176	129	1818	both|briefcase|and|conscience|,|stumbled|away	45
r02-081-07	./data/lines/r02/r02-081/r02-081-07.png	./data/lines/r02/r02-081/r02-081-07.pt	176	117	641	into|the|darkness|.	19
r02-089-01	./data/lines/r02/r02-089/r02-089-01.png	./data/lines/r02/r02-089/r02-089-01.pt	176	134	2055	the|hall|as|he|opened|the|front|door|.|He|nodded|irritably	58
r02-089-08	./data/lines/r02/r02-089/r02-089-08.png	./data/lines/r02/r02-089/r02-089-08.pt	176	174	2002	they|had|once|obtained|as|a|free|gift|in|exchange	49
r02-089-09	./data/lines/r02/r02-089/r02-089-09.png	./data/lines/r02/r02-089/r02-089-09.pt	176	136	1821	for|the|labels|from|half|a|hundredweight|of	43
r02-089-10	./data/lines/r02/r02-089/r02-089-10.png	./data/lines/r02/r02-089/r02-089-10.pt	176	113	1341	Trunk|and|Greppes|Tannin-free|Tea|.	35
r02-109-04	./data/lines/r02/r02-109/r02-109-04.png	./data/lines/r02/r02-109/r02-109-04.pt	176	111	1739	Cecil|?|Don't|you|feel|well|?|'|his|mother	42
r02-109-06	./data/lines/r02/r02-109/r02-109-06.png	./data/lines/r02/r02-109/r02-109-06.pt	176	121	1773	Go|and|get|yourself|a|drink|.|'|'|Don't	39
r02-109-08	./data/lines/r02/r02-109/r02-109-08.png	./data/lines/r02/r02-109/r02-109-08.pt	176	131	1824	tired|than|usual|,|and|we|finished|the|gin	42
r02-109-09	./data/lines/r02/r02-109/r02-109-09.png	./data/lines/r02/r02-109/r02-109-09.pt	176	111	1215	last|week|,|you|know|that|.|'	29
r02-117-00	./data/lines/r02/r02-117/r02-117-00.png	./data/lines/r02/r02-117/r02-117-00.pt	176	150	1650	Cecil|stepped|towards|the|dining|room|.|'|I|'m	46
r02-117-01	./data/lines/r02/r02-117/r02-117-01.png	./data/lines/r02/r02-117/r02-117-01.pt	176	120	1715	sure|you|must|be|tired|,|'|his|mother|insisted|.	48
r02-117-03	./data/lines/r02/r02-117/r02-117-03.png	./data/lines/r02/r02-117/r02-117-03.pt	176	150	1517	and|I|'m|NOT|irritable|.|'|'|Very|well|then|.|'|His	51
r02-117-04	./data/lines/r02/r02-117/r02-117-04.png	./data/lines/r02/r02-117/r02-117-04.pt	176	155	1684	mother|nodded|with|understanding|.|'|You|'re|not|tired|.	56
r02-117-05	./data/lines/r02/r02-117/r02-117-05.png	./data/lines/r02/r02-117/r02-117-05.pt	176	147	1499	Nobody|'s|tired|.|Now|just|you|run|along	40
r02-117-06	./data/lines/r02/r02-117/r02-117-06.png	./data/lines/r02/r02-117/r02-117-06.pt	176	155	1552	upstairs|and|wash|your|hands|whilst|I|get	41
r02-117-07	./data/lines/r02/r02-117/r02-117-07.png	./data/lines/r02/r02-117/r02-117-07.pt	176	122	508	dinner|ready|.|'	16
r02-127-05	./data/lines/r02/r02-127/r02-127-05.png	./data/lines/r02/r02-127/r02-127-05.pt	182	111	993	towel|like|you|did|yesterday|.	30
r02-131-05	./data/lines/r02/r02-131/r02-131-05.png	./data/lines/r02/r02-131/r02-131-05.pt	182	84	1100	towards|it|and|picked|it|up|.	29
r02-137-02	./data/lines/r02/r02-137/r02-137-02.png	./data/lines/r02/r02-137/r02-137-02.pt	176	144	1832	mid-step|near|the|top|of|the|stairs|and	39
r02-137-05	./data/lines/r02/r02-137/r02-137-05.png	./data/lines/r02/r02-137/r02-137-05.pt	176	153	1691	turning|round|.|She|pointed|to|the	34
r02-137-07	./data/lines/r02/r02-137/r02-137-07.png	./data/lines/r02/r02-137/r02-137-07.pt	176	135	1800	irritable|.|You|thought|that|I|'d|think	39
r02-146-02	./data/lines/r02/r02-146/r02-146-02.png	./data/lines/r02/r02-146/r02-146-02.pt	191	111	1703	upstairs|with|it|.|'|And|I|'ve|NOT|been	39
r02-146-03	./data/lines/r02/r02-146/r02-146-03.png	./data/lines/r02/r02-146/r02-146-03.pt	191	138	1651	extravagant|.|'|"|Naughty|!|'|she|called	40
r03-002-00	./data/lines/r03/r03-002/r03-002-00.png	./data/lines/r03/r03-002/r03-002-00.pt	191	164	1743	In|spite|of|all|the|transferred|maternity	41
r03-002-01	./data/lines/r03/r03-002/r03-002-01.png	./data/lines/r03/r03-002/r03-002-01.pt	191	133	1745	she|was|endowed|with|by|her|patients|,	38
r03-002-05	./data/lines/r03/r03-002/r03-002-05.png	./data/lines/r03/r03-002/r03-002-05.pt	191	130	1869	premature|piece|of|frailty|in|an|oxygen-	40
r03-002-06	./data/lines/r03/r03-002/r03-002-06.png	./data/lines/r03/r03-002/r03-002-06.pt	191	139	1841	tent|of|utter|innocence|.|The|complexity|of	43
r03-002-07	./data/lines/r03/r03-002/r03-002-07.png	./data/lines/r03/r03-002/r03-002-07.pt	191	149	1823	that|innocence|was|colossal|.|It|had|layer	42
r03-002-08	./data/lines/r03/r03-002/r03-002-08.png	./data/lines/r03/r03-002/r03-002-08.pt	191	163	1866	after|layer|of|illusion|to|be|peeled|off|and	44
r03-002-09	./data/lines/r03/r03-002/r03-002-09.png	./data/lines/r03/r03-002/r03-002-09.pt	191	140	1409	replaced|with|sad|knowledgeability|.	36
r03-007-00	./data/lines/r03/r03-007/r03-007-00.png	./data/lines/r03/r03-007/r03-007-00.pt	191	131	1719	It|was|a|nakedness|of|nai"vety|to|be	36
r03-007-01	./data/lines/r03/r03-007/r03-007-01.png	./data/lines/r03/r03-007/r03-007-01.pt	191	137	1970	clothed|leaf|by|leaf|with|the|disappointment	44
r03-007-02	./data/lines/r03/r03-007/r03-007-02.png	./data/lines/r03/r03-007/r03-007-02.pt	191	124	1851	of|experience|.|Her|first|illusion|consisted|in	47
r03-007-03	./data/lines/r03/r03-007/r03-007-03.png	./data/lines/r03/r03-007/r03-007-03.pt	191	127	1909	the|belief|that|all|she|need|do|was|to|go|to	44
r03-007-04	./data/lines/r03/r03-007/r03-007-04.png	./data/lines/r03/r03-007/r03-007-04.pt	182	123	1815	an|agent|,|visit|half|a|dozen|houses|in|one	43
r03-007-05	./data/lines/r03/r03-007/r03-007-05.png	./data/lines/r03/r03-007/r03-007-05.pt	182	158	1854	day|,|choose|one|,|make|an|offer|,|put|it|in	44
r03-007-06	./data/lines/r03/r03-007/r03-007-06.png	./data/lines/r03/r03-007/r03-007-06.pt	191	122	1906	the|hands|of|a|lawyer|and|go|away|on|her	40
r03-007-07	./data/lines/r03/r03-007/r03-007-07.png	./data/lines/r03/r03-007/r03-007-07.pt	191	149	1824	holiday|while|the|whole|transaction|was	39
r03-007-08	./data/lines/r03/r03-007/r03-007-08.png	./data/lines/r03/r03-007/r03-007-08.pt	182	159	579	put|through|.	13
r03-026-00	./data/lines/r03/r03-026/r03-026-00.png	./data/lines/r03/r03-026/r03-026-00.pt	186	175	1670	Fortunately|,|however|,|the|fashion|for|Victorian	49
r03-026-01	./data/lines/r03/r03-026/r03-026-01.png	./data/lines/r03/r03-026/r03-026-01.pt	186	125	1635	architecture|which|Mr.|John|Betjeman|had	40
